"TimestampUtc","ElapsedMilliseconds","FileCount","DirectoryCount","PinnedFiles","OfflineFiles","PinnedDirectories","UnpinnedFiles","VerbInvoked","AppFrame"
"2026-07-26T00:03:21.7965407Z","470688","2453","50","2453","15","50","0","True","app-00647.png"
"2026-07-26T00:03:22.6102890Z","471502","2457","50","2457","15","50","0","True","app-00648.png"
"2026-07-26T00:03:23.5701959Z","472462","2461","50","2461","16","50","0","True","app-00649.png"
"2026-07-26T00:03:24.3534248Z","473245","2464","50","2464","15","50","0","True","app-00650.png"
"2026-07-26T00:03:25.0818835Z","473974","2466","50","2466","16","50","0","True","app-00651.png"
"2026-07-26T00:03:25.8129309Z","474705","2469","50","2469","16","50","0","True","app-00652.png"
"2026-07-26T00:03:26.5466795Z","475439","2472","50","2472","16","50","0","True","app-00653.png"
"2026-07-26T00:03:27.2911735Z","476183","2475","50","2475","16","50","0","True","app-00654.png"
"2026-07-26T00:03:28.0263569Z","476918","2478","50","2478","15","50","0","True","app-00655.png"
"2026-07-26T00:03:28.7561767Z","477648","2482","50","2482","16","50","0","True","app-00656.png"
"2026-07-26T00:03:29.4848448Z","478377","2485","50","2485","16","50","0","True","app-00657.png"
"2026-07-26T00:03:30.2134411Z","479105","2489","50","2489","16","50","0","True","app-00658.png"
"2026-07-26T00:03:30.9435815Z","479835","2492","50","2492","15","50","0","True","app-00659.png"
"2026-07-26T00:03:31.6775602Z","480569","2496","50","2496","15","50","0","True","app-00660.png"
"2026-07-26T00:03:32.4067580Z","481299","2500","50","2500","15","50","0","True","app-00661.png"
"2026-07-26T00:03:33.1384726Z","482030","2504","50","2504","16","50","0","True","app-00662.png"
"2026-07-26T00:03:33.9624502Z","482854","2504","50","2504","15","50","0","True","app-00663.png"
"2026-07-26T00:03:34.6841274Z","483576","2504","50","2504","15","50","0","True","app-00664.png"
"2026-07-26T00:03:35.4135469Z","484305","2504","50","2504","15","50","0","True","app-00665.png"
"2026-07-26T00:03:36.1456774Z","485038","2504","50","2504","15","50","0","True","app-00666.png"
"2026-07-26T00:03:37.7467951Z","486639","2504","50","2504","15","50","0","True","app-00667.png"
"2026-07-26T00:03:38.5159952Z","487408","2504","50","2504","15","50","0","True","app-00668.png"
"2026-07-26T00:03:39.3392614Z","488231","2504","50","2504","15","50","0","True","app-00669.png"
"2026-07-26T00:03:40.6091318Z","489501","2504","50","2504","15","50","0","True","app-00670.png"
"2026-07-26T00:03:41.3571164Z","490249","2504","50","2504","15","50","0","True","app-00671.png"
"2026-07-26T00:03:42.0849520Z","490977","2504","50","2504","15","50","0","True","app-00672.png"
"2026-07-26T00:03:42.9079561Z","491800","2504","50","2504","15","50","0","True","app-00673.png"
"2026-07-26T00:03:43.6395963Z","492531","2504","50","2504","15","50","0","True","app-00674.png"
"2026-07-26T00:03:44.3602266Z","493252","2504","50","2504","15","50","0","True","app-00675.png"
"2026-07-26T00:03:45.3292868Z","494221","2504","50","2504","14","50","0","True","app-00676.png"
"2026-07-26T00:03:46.0891499Z","494981","2504","50","2504","13","50","0","True","app-00677.png"
"2026-07-26T00:03:46.8203949Z","495712","2504","50","2504","13","50","0","True","app-00678.png"
"2026-07-26T00:03:47.5481297Z","496440","2504","50","2504","12","50","0","True","app-00679.png"
"2026-07-26T00:03:48.2823536Z","497174","2504","50","2504","12","50","0","True","app-00680.png"
"2026-07-26T00:03:49.0085093Z","497900","2504","50","2504","3","50","0","True","app-00681.png"
"2026-07-26T00:03:49.7264703Z","498618","2504","50","2504","0","50","0","True","app-00682.png"
